,STATE,CONSTITUENCY,NAME,PARTY,SYMBOL,CRIMINAL CASES,CATEGORY,EDUCATION,ASSETS,LIABILITIES,WINNER,AGE,GENERAL VOTES,POSTAL VOTES,TOTAL VOTES,OVER TOTAL ELECTORS IN CONSTITUENCY,OVER TOTAL VOTES POLLED IN CONSTITUENCY,TOTAL ELECTORS,GENDER
596,Bihar,DARBHANGA,Gopal Jee Thakur,BJP,Lotus,0,GENERAL,Post Graduate,19301808,1039660,1.0,49.0,585013.0,1655.0,586668.0,35.45226615,60.76249858,1654811.0,MALE
597,Bihar,DARBHANGA,Abdul Bari Siddiqui,RJD,Hurricane Lamp,0,GENERAL,12th Pass,21127716,911152,0.0,67.0,317485.0,1204.0,318689.0,19.25833222,33.00732255,1654811.0,MALE
599,Bihar,DARBHANGA,SAGUNI RAY,IND,Cup & Saucer,0,GENERAL,Literate,574658,0,0.0,58.0,13768.0,6.0,13774.0,0.832360916,1.426603557,1654811.0,MALE
600,Bihar,DARBHANGA,MD. MUKHTAR,BSP,Elephant,1,GENERAL,Literate,7761074,120000,0.0,64.0,11243.0,12.0,11255.0,0.680138094,1.165705171,1654811.0,MALE
601,West Bengal,DARJEELING,RAJU BISTA,BJP,Lotus,0,GENERAL,Graduate,151106062,27428941,1.0,33.0,744657.0,5410.0,750067.0,46.549934,59.07593021,1611317.0,MALE
602,West Bengal,DARJEELING,AMAR SINGH RAI,AITC,Flowers and Grass,2,GENERAL,Post Graduate,17051116,120000,0.0,71.0,335793.0,831.0,336624.0,20.89123369,26.51279943,1611317.0,MALE
603,West Bengal,DARJEELING,Sankar Malakar,INC,Hand,2,SC,Graduate,36563205,0,0.0,65.0,64744.0,442.0,65186.0,4.045510598,5.134106135,1611317.0,MALE
604,West Bengal,DARJEELING,SAMAN PATHAK,CPI(M),"Hammer, Sickle and Star",7,GENERAL,Graduate,2994408,0,0.0,46.0,50446.0,78.0,50524.0,3.135571709,3.979314245,1611317.0,MALE
605,West Bengal,DARJEELING,RAJESH SINGH,IND,Pen Nib with Seven Rays,0,GENERAL,12th Pass,3775000,0,0.0,49.0,15972.0,1.0,15973.0,0.991300905,1.258047392,1611317.0,MALE
606,Rajasthan,DAUSA,Jaskaur Meena,BJP,Lotus,0,ST,Post Graduate,143742564,5825431,1.0,71.0,545481.0,3252.0,548733.0,31.71337274,51.56886995,1730289.0,FEMALE
607,Rajasthan,DAUSA,Savita Meena,INC,Hand,0,ST,12th Pass,111123791,1432480,0.0,54.0,467458.0,2831.0,470289.0,27.17979482,44.19685399,1730289.0,FEMALE
608,Rajasthan,DAUSA,Dwarka Prasad Maheshwara,BSP,Elephant,0,ST,Post Graduate,1000,0,0.0,36.0,13363.0,51.0,13414.0,0.775246216,1.260621872,1730289.0,MALE
609,Karnataka,DAVANAGERE,G M SIDDESHWAR,BJP,Lotus,0,GENERAL,10th Pass,380164932,14670809,1.0,67.0,651353.0,1643.0,652996.0,39.98594054,54.63373005,1633064.0,MALE
610,Karnataka,DAVANAGERE,H B MANJAPPA,INC,Hand,0,GENERAL,10th Pass,30895000,1412482,0.0,51.0,482683.0,611.0,483294.0,29.59430861,40.43539919,1633064.0,MALE
611,Uttar Pradesh,DEORIA,RAMAPATI RAM TRIPATHI,BJP,Lotus,1,GENERAL,Graduate Professional,29451678,9310684,1.0,69.0,577617.0,3027.0,580644.0,33.10031097,57.17273404,1754195.0,MALE
612,Uttar Pradesh,DEORIA,BINOD KUMAR JAISWAL,BSP,Elephant,Not Available,GENERAL,Not Available,0,0,0.0,56.0,327728.0,2985.0,330713.0,18.85269312,32.56344058,1754195.0,MALE
613,Uttar Pradesh,DEORIA,NIYAZ AHMED,INC,Hand,Not Available,GENERAL,Not Available,0,0,0.0,57.0,50749.0,307.0,51056.0,2.910508809,5.027195853,1754195.0,MALE
615,Madhya Pradesh,DEWAS,MAHENDRA SINGH SOLANKY,BJP,Lotus,0,SC,Graduate Professional,3812464,1832631,1.0,35.0,860708.0,1721.0,862429.0,48.98764728,61.61545078,1760503.0,MALE
616,Madhya Pradesh,DEWAS,PRAHLAD SINGH TIPANYA,INC,Hand,0,SC,Post Graduate,12898376,810000,0.0,65.0,489757.0,423.0,490180.0,27.84317891,35.02046159,1760503.0,MALE
617,Madhya Pradesh,DEWAS,"BADRILAL ""AKELA""",BSP,Elephant,0,SC,Post Graduate,7165222,402000,0.0,43.0,18307.0,31.0,18338.0,1.041634124,1.310141631,1760503.0,MALE
618,Jharkhand,DHANBAD,PASHUPATI NATH SINGH,BJP,Lotus,0,GENERAL,Graduate,27286918,0,1.0,69.0,824704.0,2530.0,827234.0,39.91220833,66.00631151,2072634.0,MALE
619,Jharkhand,DHANBAD,KIRTI AZAD,INC,Hand,4,GENERAL,Graduate,84026755,5147300,0.0,58.0,340141.0,899.0,341040.0,16.45442466,27.21212194,2072634.0,MALE
620,Madhya Pradesh,DHAR,CHATTARSINGH DARBAR,BJP,Lotus,1,ST,Post Graduate,23198238,2471613,1.0,65.0,721025.0,1122.0,722147.0,40.43034435,53.72422023,1786151.0,MALE
621,Madhya Pradesh,DHAR,GIRWAL DINESH,INC,Hand,0,ST,Graduate,53425064,4484036,0.0,38.0,565687.0,431.0,566118.0,31.69485671,42.11642243,1786151.0,MALE
623,Madhya Pradesh,DHAR,GULSINGH RAMSINGH KAWACHE,BSP,Elephant,0,ST,Post Graduate,11919939,1400000,0.0,61.0,13805.0,22.0,13827.0,0.774122681,1.028661468,1786151.0,MALE
624,Tamil Nadu,DHARMAPURI,DNV SENTHILKUMAR. S.,DMK,Rising Sun,1,GENERAL,Post Graduate,48477451,6053502,1.0,41.0,568310.0,6678.0,574988.0,38.69877857,46.95830424,1485804.0,MALE
625,Tamil Nadu,DHARMAPURI,ANBUMANI RAMADOSS,PMK,Mango,12,GENERAL,Graduate Professional,338535112,72681681,0.0,50.0,501013.0,3222.0,504235.0,33.93684497,41.18002556,1485804.0,MALE
626,Tamil Nadu,DHARMAPURI,PALANIAPPAN. P.,IND,Gift Pack,4,GENERAL,Post Graduate,48079072,5306342,0.0,57.0,53155.0,500.0,53655.0,3.611176171,4.381913734,1485804.0,MALE
627,Tamil Nadu,DHARMAPURI,RUKMANIDEVI. R.,NTK,Ganna Kisan,0,GENERAL,Post Graduate,1378000,0,0.0,30.0,19483.0,191.0,19674.0,1.324131581,1.606742537,1485804.0,FEMALE
628,Tamil Nadu,DHARMAPURI,RAJASEKAR. D.,MNM,Battery Torch,1,GENERAL,Post Graduate,16426500,5394587,0.0,43.0,15481.0,133.0,15614.0,1.050878851,1.275169156,1485804.0,MALE
630,Karnataka,DHARWAD,Pralhad Joshi,BJP,Lotus,1,GENERAL,Graduate,111384447,51736254,1.0,56.0,682557.0,2280.0,684837.0,39.64757939,56.4052027,1727311.0,MALE
631,Karnataka,DHARWAD,Vinay Kulkarni,INC,Hand,0,GENERAL,12th Pass,197860927,0,0.0,52.0,479119.0,646.0,479765.0,27.77525298,39.51486569,1727311.0,MALE
632,Uttar Pradesh,DHAURAHRA,REKHA VERMA,BJP,Lotus,3,GENERAL,12th Pass,24735488,7095916,1.0,45.0,512582.0,323.0,512905.0,31.18581555,48.20748661,1644674.0,FEMALE
633,Uttar Pradesh,DHAURAHRA,ARSHAD ILIYAS SIDDIQUI,BSP,Elephant,7,GENERAL,10th Pass,524986176,176677024,0.0,63.0,352093.0,201.0,352294.0,21.42029363,33.11180099,1644674.0,MALE
634,Uttar Pradesh,DHAURAHRA,KUNWAR JITIN PRASADA,INC,Hand,0,GENERAL,Post Graduate,121801005,0,0.0,42.0,162727.0,129.0,162856.0,9.902023137,15.30669118,1644674.0,MALE
636,Odisha,DHENKANAL,MAHESH SAHOO,BJD,Conch,1,SC,12th Pass,14529286,0,1.0,58.0,521954.0,930.0,522884.0,34.75691022,46.14172269,1504403.0,MALE
637,Odisha,DHENKANAL,RUDRA NARAYAN PANY,BJP,Lotus,7,GENERAL,Graduate,3628704,0,0.0,59.0,483978.0,3494.0,487472.0,32.40301967,43.01680267,1504403.0,MALE
638,Odisha,DHENKANAL,RAJA KAMAKHYA PRASAD SINGH DEO,INC,Hand,0,GENERAL,12th Pass,154100240,0,0.0,77.0,79987.0,362.0,80349.0,5.340922612,7.090370478,1504403.0,MALE
639,Assam,DHUBRI,BADRUDDIN AJMAL,AIUDF,Lock and Key,7,GENERAL,Post Graduate,788064044,10159381,1.0,63.0,718131.0,633.0,718764.0,38.67304147,42.65514896,1858566.0,MALE
640,Assam,DHUBRI,ABU TAHER BEPARI,INC,Hand,1,GENERAL,Post Graduate,37395652,2210543,0.0,52.0,492086.0,420.0,492506.0,26.49924727,29.22783667,1858566.0,MALE
641,Assam,DHUBRI,ZABED ISLAM,AGP,Elephant,0,GENERAL,Graduate,12133685,1391293,0.0,50.0,398770.0,963.0,399733.0,21.50760317,23.72221016,1858566.0,MALE
642,Maharashtra,DHULE,Bhamre Subhash Ramrao,BJP,Lotus,2,GENERAL,Post Graduate,158651112,1000000,1.0,66.0,610268.0,3265.0,613533.0,32.15290228,56.36095898,1908173.0,MALE
643,Maharashtra,DHULE,Kunalbaba Rohidas Patil,INC,Hand,1,GENERAL,Graduate,420966036,585784500,0.0,45.0,382636.0,1654.0,384290.0,20.13915929,35.30201786,1908173.0,MALE
644,Maharashtra,DHULE,Nabi Ahmad Ahmad Dulla,VBA,Cup & Saucer,1,GENERAL,5th Pass,117652383,0,0.0,46.0,39336.0,113.0,39449.0,2.067370202,3.623902008,1908173.0,MALE
645,West Bengal,DIAMOND HARBOUR,ABHISHEK BANERJEE,AITC,Flowers and Grass,0,GENERAL,Graduate,13794320,0,1.0,31.0,790725.0,402.0,791127.0,46.01742681,56.13325926,1719190.0,MALE
646,West Bengal,DIAMOND HARBOUR,NILANJAN ROY,BJP,Lotus,4,GENERAL,Post Graduate,4559455,935601,0.0,43.0,470047.0,486.0,470533.0,27.36945887,33.38598086,1719190.0,MALE
647,West Bengal,DIAMOND HARBOUR,Dr. FUAD HALIM,CPI(M),"Hammer, Sickle and Star",0,GENERAL,Graduate Professional,36020256,0,0.0,48.0,93833.0,108.0,93941.0,5.464259331,6.665446266,1719190.0,MALE
648,West Bengal,DIAMOND HARBOUR,SOUMYA AICH ROY,INC,Hand,0,GENERAL,Post Graduate,12534000,500000,0.0,49.0,19819.0,9.0,19828.0,1.153333837,1.406866741,1719190.0,MALE
650,Assam,DIBRUGARH,RAMESWAR TELI,BJP,Lotus,0,GENERAL,10th Pass,4370067,0,1.0,48.0,657983.0,1600.0,659583.0,50.18439207,64.9200978,1314319.0,MALE
651,Assam,DIBRUGARH,PABAN SINGH GHATOWAR,INC,Hand,0,GENERAL,Graduate,57488181,0,0.0,67.0,294663.0,354.0,295017.0,22.44637717,29.03733494,1314319.0,MALE
653,Tamil Nadu,DINDIGUL,"VELUSAMY, P.",DMK,Rising Sun,0,GENERAL,Illiterate,148076407,31474526,1.0,52.0,743813.0,2710.0,746523.0,48.41638233,64.30382167,1541881.0,MALE
654,Tamil Nadu,DINDIGUL,"JOTHIMUTHU, K.",PMK,Mango,Not Available,GENERAL,Not Available,0,0,0.0,48.0,206782.0,769.0,207551.0,13.46089614,17.87797897,1541881.0,MALE
655,Tamil Nadu,DINDIGUL,"JOTHI MURUGAN,P.",IND,Gift Pack,1,GENERAL,Post Graduate,38770497,8000000,0.0,42.0,62719.0,156.0,62875.0,4.077811452,5.415911885,1541881.0,MALE
656,Tamil Nadu,DINDIGUL,"MANSOORALI KHAN, A.",NTK,Ganna Kisan,Not Available,GENERAL,Not Available,0,0,0.0,56.0,54574.0,383.0,54957.0,3.564282847,4.733873073,1541881.0,MALE
657,Tamil Nadu,DINDIGUL,"SUTHAKARAN, S. Dr.",MNM,Battery Torch,0,GENERAL,Graduate Professional,58904398,25302234,0.0,52.0,38586.0,198.0,38784.0,2.515369215,3.340767022,1541881.0,MALE
659,Maharashtra,DINDORI,Dr. Bharati Pravin Pawar,BJP,Lotus,0,ST,Graduate Professional,122885349,1449572,1.0,40.0,565452.0,2018.0,567470.0,32.74616027,49.83481192,1732936.0,FEMALE
660,Maharashtra,DINDORI,Dhanraj Haribhau Mahale,NCP,Clock,1,ST,12th Pass,11989452,12518538,0.0,44.0,368111.0,580.0,368691.0,21.27551162,32.37818147,1732936.0,MALE
661,Maharashtra,DINDORI,Gavit Jeeva Pandu,CPI(M),"Hammer, Sickle and Star",7,ST,Graduate,22228892,683365,0.0,70.0,109485.0,85.0,109570.0,6.322795533,9.622359494,1732936.0,MALE
662,Maharashtra,DINDORI,Bapu Kelu Barde,VBA,Cup & Saucer,0,ST,10th Pass,3360369,220000,0.0,53.0,58749.0,98.0,58847.0,3.395797652,5.167901699,1732936.0,MALE
663,Uttar Pradesh,DOMARIYAGANJ,JAGDAMBIKA PAL,BJP,Lotus,3,GENERAL,Post Graduate,103366710,2838478,1.0,68.0,492145.0,108.0,492253.0,26.10822023,49.9581866,1885433.0,MALE
664,Uttar Pradesh,DOMARIYAGANJ,AFTAB ALAM,BSP,Elephant,3,GENERAL,Graduate,63242772,19391778,0.0,37.0,386901.0,31.0,386932.0,20.52218244,39.26928034,1885433.0,MALE
665,Uttar Pradesh,DOMARIYAGANJ,CHANDRASH ALIAS CHANDRESH KUMAR UPADHYAY,INC,Hand,0,GENERAL,Post Graduate,64076173,24438446,0.0,37.0,60538.0,11.0,60549.0,3.211410854,6.145047852,1885433.0,MALE
667,West Bengal,DUM DUM,SOUGATA RAY,AITC,Flowers and Grass,1,GENERAL,Post Graduate,42518790,0,1.0,71.0,511707.0,355.0,512062.0,32.69463081,42.50553045,1566196.0,MALE
668,West Bengal,DUM DUM,SAMIK BHATTACHARYA,BJP,Lotus,2,SC,Graduate,706493,0,0.0,53.0,458270.0,790.0,459060.0,29.31050775,38.10591062,1566196.0,MALE
669,West Bengal,DUM DUM,NEPALDEB BHATTACHARYA,CPI(M),"Hammer, Sickle and Star",2,GENERAL,Graduate,7743732,0,0.0,67.0,167249.0,341.0,167590.0,10.70044873,13.91140496,1566196.0,MALE
670,West Bengal,DUM DUM,SAURAV SAHA,INC,Hand,1,GENERAL,Graduate Professional,12367000,5296000,0.0,37.0,29066.0,31.0,29097.0,1.857813454,2.415300138,1566196.0,MALE
672,Jharkhand,DUMKA,SUNIL SOREN,BJP,Lotus,0,ST,12th Pass,4737559,685516,1.0,39.0,483748.0,1175.0,484923.0,34.7054542,47.26432556,1397253.0,MALE
673,Jharkhand,DUMKA,SHIBU SOREN,JMM,Bow & Arrow,0,ST,10th Pass,72593962,14999229,0.0,72.0,436158.0,1175.0,437333.0,31.29948549,42.6258381,1397253.0,MALE
674,Jharkhand,DUMKA,DR. SHRILAL KISKU,IND,Stethoscope,0,ST,Graduate Professional,3010115,0,0.0,60.0,16562.0,0.0,16562.0,1.185325779,1.614259913,1397253.0,MALE
675,Jharkhand,DUMKA,SENAPATI MURMU,CPI(M),Ears of Corn And Sickle,0,ST,10th Pass,2468599,341860,0.0,45.0,16150.0,7.0,16157.0,1.156340333,1.574785498,1397253.0,MALE
677,Jharkhand,DUMKA,ARJUN PUJHAR,AITC,Flowers and Grass,0,ST,10th Pass,1566773,8000,0.0,44.0,13084.0,20.0,13104.0,0.937840176,1.277216635,1397253.0,MALE
678,Jharkhand,DUMKA,SAMUEL TUDU,IND,Television,0,ST,8th Pass,47000,0,0.0,45.0,12609.0,0.0,12609.0,0.902413521,1.228970127,1397253.0,MALE
679,Chhattisgarh,DURG,VIJAY BAGHEL,BJP,Lotus,0,GENERAL,Graduate,34429027,8748686,1.0,59.0,847445.0,1929.0,849374.0,43.77609496,60.98674607,1940269.0,MALE
680,Chhattisgarh,DURG,PRATIMA CHANDRAKAR,INC,Hand,0,GENERAL,12th Pass,54656426,878370,0.0,61.0,456793.0,603.0,457396.0,23.57384466,32.84194443,1940269.0,FEMALE
681,Chhattisgarh,DURG,GEETANJALI SINGH,BSP,Elephant,0,GENERAL,Post Graduate,5448306,2900000,0.0,25.0,20071.0,53.0,20124.0,1.037175773,1.444943309,1940269.0,FEMALE
682,NCT OF Delhi,EAST DELHI,GAUTAM GAMBHIR,BJP,Lotus,1,GENERAL,12th Pass,1471587789,342035860,1.0,37.0,695109.0,1047.0,696156.0,34.13697432,55.32973824,2039302.0,MALE
683,NCT OF Delhi,EAST DELHI,ARVINDER SINGH LOVELY,INC,Hand,0,GENERAL,Graduate,50452066,0,0.0,50.0,304718.0,216.0,304934.0,14.95286132,24.2358299,2039302.0,MALE
684,NCT OF Delhi,EAST DELHI,ATISHI,AAP,Broom,1,GENERAL,Post Graduate,12012824,0,0.0,37.0,219156.0,172.0,219328.0,10.75505246,17.4319561,2039302.0,FEMALE
685,NCT OF Delhi,EAST DELHI,SANJAY KUMAR,BSP,Elephant,0,SC,12th Pass,4693400,845000,0.0,48.0,19033.0,57.0,19090.0,0.936104608,1.51725289,2039302.0,MALE
686,Andhra Pradesh,ELURU,KOTAGIRI SRIDHAR,YSRCP,Ceiling Fan,0,GENERAL,Graduate,462808829,33560974,1.0,46.0,672834.0,3975.0,676809.0,42.43449638,50.80347693,1594950.0,MALE
687,Andhra Pradesh,ELURU,MAGANTTI VENKATESWARA RAO BABU,TDP,Bicycle,1,GENERAL,10th Pass,199762023,33303902,0.0,59.0,509549.0,1335.0,510884.0,32.03134895,38.3486087,1594950.0,MALE
688,Andhra Pradesh,ELURU,PENTAPATI PULLARAO,JnP,Glass Tumbler,Not Available,GENERAL,Not Available,0,0,0.0,71.0,76481.0,346.0,76827.0,4.816890812,5.766883599,1594950.0,MALE
690,Andhra Pradesh,ELURU,JETTI GURUNADHA RAO,INC,Hand,0,GENERAL,Graduate,69600598,2402881,0.0,55.0,20284.0,94.0,20378.0,1.277657607,1.529638721,1594950.0,MALE
691,Kerala,ERNAKULAM,HIBI EDEN,INC,Hand,7,GENERAL,Graduate,7908467,200000,1.0,35.0,490854.0,409.0,491263.0,39.42809309,50.78231117,1245972.0,MALE
692,Kerala,ERNAKULAM,P RAJEEV,CPI(M),"Hammer, Sickle and Star",6,GENERAL,Graduate Professional,48174090,1629133,0.0,51.0,321344.0,766.0,322110.0,25.85210583,33.29680894,1245972.0,MALE
693,Kerala,ERNAKULAM,ALPHONS KANNANTHANAM,BJP,Lotus,1,GENERAL,Graduate,115836275,0,0.0,65.0,137531.0,218.0,137749.0,11.05554539,14.23924167,1245972.0,MALE
694,Tamil Nadu,ERODE,GANESHAMURTHI A,DMK,Rising Sun,0,GENERAL,Graduate,43110000,2060000,1.0,72.0,558929.0,4662.0,563591.0,38.54283069,52.72118039,1462246.0,MALE
695,Tamil Nadu,ERODE,MANIMARAN G,AIADMK,Two Leaves,0,GENERAL,12th Pass,77573699,29371716,0.0,52.0,352330.0,643.0,352973.0,24.13909835,33.01889705,1462246.0,MALE
696,Tamil Nadu,ERODE,SARAVANAKUMAR A,MNM,Battery Torch,0,GENERAL,Others,11919500,3257200,0.0,43.0,47574.0,145.0,47719.0,3.263404379,4.46387896,1462246.0,MALE
697,Tamil Nadu,ERODE,SEETHALAKSHMI M K,NTK,Ganna Kisan,2,GENERAL,Post Graduate,10895377,0,0.0,43.0,38849.0,161.0,39010.0,2.66781376,3.649194623,1462246.0,FEMALE
698,Tamil Nadu,ERODE,SENTHILKUMAR K C,IND,Gift Pack,0,GENERAL,Graduate,27500000,7900000,0.0,41.0,25818.0,40.0,25858.0,1.768375499,2.418889376,1462246.0,MALE
700,Uttar Pradesh,ETAH,Rajveer Singh (Raju Bhaiya),BJP,Lotus,0,GENERAL,Graduate Professional,383629735,100220000,1.0,58.0,544267.0,1081.0,545348.0,33.6365683,54.51561051,1621295.0,MALE
701,Uttar Pradesh,ETAH,Ku. Devendra Singh Yadav,SP,Bicycle,0,GENERAL,Doctorate,2046415655,53156203,0.0,70.0,422054.0,624.0,422678.0,26.07039435,42.25292697,1621295.0,MALE
702,Uttar Pradesh,ETAWAH,Dr RAM SHANKAR KATHERIA,BJP,Lotus,12,SC,Doctorate,15154538,7304616,0.0,54.0,519674.0,2445.0,522119.0,29.69987213,50.74974898,1757984.0,MALE
703,Uttar Pradesh,ETAWAH,KAMLESH KUMAR,SP,Bicycle,0,SC,Graduate,11207526,2190246,0.0,35.0,455957.0,1725.0,457682.0,26.0344804,44.48649946,1757984.0,MALE
704,Uttar Pradesh,ETAWAH,ASHOK KUMAR DOHARE,INC,Hand,0,SC,Graduate,24398780,1900000,0.0,45.0,16460.0,110.0,16570.0,0.942556929,1.610597087,1757984.0,MALE
705,Uttar Pradesh,FAIZABAD,LALLU SINGH,BJP,Lotus,1,GENERAL,Post Graduate,31884642,11276478,1.0,64.0,528113.0,908.0,529021.0,29.03860774,48.64918799,1821785.0,MALE
706,Uttar Pradesh,FAIZABAD,ANAND SEN,SP,Bicycle,8,GENERAL,12th Pass,43920899,1560431,0.0,55.0,463187.0,357.0,463544.0,25.44449537,42.62787148,1821785.0,MALE
707,Uttar Pradesh,FAIZABAD,NIRMAL KHATRI,INC,Hand,3,GENERAL,Doctorate,14459169,409256,0.0,68.0,53322.0,64.0,53386.0,2.930422635,4.909418624,1821785.0,MALE
708,Haryana,FARIDABAD,KRISHAN PAL,BJP,Lotus,0,GENERAL,Graduate Professional,369652786,105593242,1.0,62.0,910787.0,2435.0,913222.0,44.07833514,68.76014116,2071816.0,MALE
709,Haryana,FARIDABAD,AVTAR SINGH BHADANA,INC,Hand,1,GENERAL,8th Pass,120803457,0,0.0,62.0,274755.0,228.0,274983.0,13.27255895,20.70457117,2071816.0,MALE
710,Haryana,FARIDABAD,MANDHIR MAAN,BSP,Elephant,0,GENERAL,10th Pass,69370850,2600000,0.0,43.0,86694.0,58.0,86752.0,4.187244427,6.531905458,2071816.0,MALE
711,Punjab,FARIDKOT,Mohammad Sadique,INC,Hand,0,SC,5th Pass,19793884,311043,1.0,78.0,417936.0,1129.0,419065.0,27.17722966,42.97036018,1541971.0,MALE
712,Punjab,FARIDKOT,Gulzar Singh Ranike,SAD,Scales,1,SC,Literate,82957653,0,0.0,61.0,334674.0,1135.0,335809.0,21.77790633,34.43340217,1541971.0,MALE
713,Punjab,FARIDKOT,Prof. Sadhu Singh,AAP,Broom,0,SC,Post Graduate,15138283,3500000,0.0,78.0,114610.0,709.0,115319.0,7.47867502,11.8246548,1541971.0,MALE
714,Punjab,FARIDKOT,Master Baldev Singh,PUNEKP,Key,0,SC,12th Pass,7513896,1510708,0.0,61.0,43794.0,138.0,43932.0,2.849080819,4.504728057,1541971.0,MALE
716,Uttar Pradesh,FARRUKHABAD,Mukesh Rajput,BJP,Lotus,0,GENERAL,Graduate,74964501,388246,1.0,50.0,567930.0,1950.0,569880.0,33.35391567,56.80389856,1708585.0,MALE
717,Uttar Pradesh,FARRUKHABAD,Manoj Agarwal,BSP,Elephant,2,GENERAL,Graduate,547843588,174106490,0.0,54.0,347714.0,464.0,348178.0,20.37814917,34.70532006,1708585.0,MALE
718,Uttar Pradesh,FARRUKHABAD,Salman Khurshid,INC,Hand,1,GENERAL,Post Graduate,384280845,0,0.0,66.0,55143.0,115.0,55258.0,3.23413819,5.507948738,1708585.0,MALE
719,Punjab,FATEHGARH SAHIB,AMAR SINGH,INC,Hand,0,SC,Post Graduate,32808836,0,1.0,65.0,410723.0,928.0,411651.0,27.39115594,41.70049262,1502861.0,MALE
720,Punjab,FATEHGARH SAHIB,DARBARA SINGH GURU,SAD,Scales,1,SC,Post Graduate,40931745,21054000,0.0,66.0,316999.0,754.0,317753.0,21.14320619,32.18856904,1502861.0,MALE
721,Punjab,FATEHGARH SAHIB,MANWINDER SINGH GIASPURA,LIP,Letter Box,0,SC,Post Graduate,7689077,4479598,0.0,44.0,142072.0,202.0,142274.0,9.466876844,14.41244133,1502861.0,MALE
722,Punjab,FATEHGARH SAHIB,BANDEEP SINGH,AAP,Broom,0,SC,12th Pass,5069771,0,0.0,35.0,62553.0,328.0,62881.0,4.18408622,6.369882927,1502861.0,MALE
724,Uttar Pradesh,FATEHPUR,NIRANJAN JYOTI,BJP,Lotus,0,GENERAL,12th Pass,10667372,910148,1.0,52.0,563715.0,2325.0,566040.0,30.77455048,54.1930073,1839312.0,FEMALE
725,Uttar Pradesh,FATEHPUR,SUKHDEV PRASAD VERMA,BSP,Elephant,0,GENERAL,8th Pass,74544921,4500729,0.0,62.0,366167.0,1668.0,367835.0,19.99851031,35.21674235,1839312.0,MALE
726,Uttar Pradesh,FATEHPUR,RAKESH SACHAN,INC,Hand,8,GENERAL,Post Graduate,350670770,67794880,0.0,63.0,65738.0,339.0,66077.0,3.592484581,6.326251401,1839312.0,MALE
728,Uttar Pradesh,FATEHPUR SIKRI,RAJKUMAR CHAHAR,BJP,Lotus,3,GENERAL,Graduate,14854247,356404,1.0,52.0,662794.0,4353.0,667147.0,38.81386077,64.24388036,1718837.0,MALE
729,Uttar Pradesh,FATEHPUR SIKRI,RAJ BABBAR,INC,Hand,4,GENERAL,Graduate,182861705,12294927,0.0,68.0,170889.0,1193.0,172082.0,10.01153687,16.57088381,1718837.0,MALE
730,Uttar Pradesh,FATEHPUR SIKRI,SHREEBHAGWAN SHARMA,BSP,Elephant,6,GENERAL,10th Pass,13718806,0,0.0,44.0,167517.0,526.0,168043.0,9.776552401,16.18194249,1718837.0,MALE
732,Uttar Pradesh,FIROZABAD,Dr. Chandra Sen Jadon,BJP,Lotus,0,GENERAL,Graduate Professional,42872395,0,1.0,68.0,494050.0,1769.0,495819.0,27.69149572,46.0552642,1790510.0,MALE
733,Uttar Pradesh,FIROZABAD,Akshay Yadav,SP,Bicycle,0,GENERAL,Graduate Professional,321157801,50358593,0.0,32.0,465686.0,1352.0,467038.0,26.0840766,43.38187621,1790510.0,MALE
734,Uttar Pradesh,FIROZABAD,Shivpal Singh Yadav,PSPL,Key,0,GENERAL,Graduate Professional,99833148,12918796,0.0,64.0,91651.0,218.0,91869.0,5.130884497,8.533458917,1790510.0,MALE
735,Punjab,FIROZPUR,SUKHBIR SINGH BADAL,SAD,Scales,4,GENERAL,Post Graduate,2179919870,954852600,1.0,56.0,631100.0,2327.0,633427.0,39.1386285,54.00975954,1618419.0,MALE
736,Punjab,FIROZPUR,SHER SINGH GHUBAYA,INC,Hand,0,SC,10th Pass,85822451,11350390,0.0,56.0,432964.0,1613.0,434577.0,26.85194625,37.05462393,1618419.0,MALE
737,Punjab,FIROZPUR,HARJINDER SINGH KAKA SRAN,AAP,Broom,0,GENERAL,Graduate,6122270,200000,0.0,49.0,31240.0,632.0,31872.0,1.969329327,2.717596591,1618419.0,MALE
738,Punjab,FIROZPUR,HANS RAJ GOLDEN,CPI(M),Ears of Corn And Sickle,2,GENERAL,12th Pass,2850000,0,0.0,54.0,25967.0,161.0,26128.0,1.614415056,2.227828933,1618419.0,MALE
740,Maharashtra,GADCHIROLI-CHIMUR,ASHOK MAHADEORAO NETE,BJP,Lotus,0,ST,12th Pass,50136369,15682840,1.0,55.0,517722.0,2246.0,519968.0,32.88093964,45.46231904,1581366.0,MALE
741,Maharashtra,GADCHIROLI-CHIMUR,Dr. NAMDEO DALLUJI USENDI,INC,Hand,0,ST,Post Graduate,16211186,2153155,0.0,48.0,440386.0,2056.0,442442.0,27.97846925,38.68399471,1581366.0,MALE
742,Maharashtra,GADCHIROLI-CHIMUR,Dr. RAMESHKUMAR BABURAOJI GAJBE,VBA,Cup & Saucer,0,ST,Post Graduate,10709012,600000,0.0,66.0,110736.0,732.0,111468.0,7.048842583,9.745972403,1581366.0,MALE
743,Maharashtra,GADCHIROLI-CHIMUR,HARICHANDRA NAGOJI MANGAM,BSP,Elephant,0,ST,12th Pass,5010301,0,0.0,44.0,28006.0,98.0,28104.0,1.777197689,2.457214702,1581366.0,MALE
